2017-01-05T18:22:28.710Z	38.8336678	-122.8336639	4.23	0.57
2017-01-05T18:20:34.280Z	19.3908333	-155.2438333	2.266	0.45
2017-01-05T18:16:13.310Z	38.8083344	-122.8363342	1.6	1.59
2017-01-05T18:15:37.000Z	38.8334999	-122.8339996	4.37	0.57
2017-01-05T18:09:03.380Z	46.403	-121.5745	1.44	0.96
2017-01-05T17:48:58.300Z	18.8206	-68.1997	85	2.9
2017-01-05T17:39:11.460Z	38.6385	142.3564	30.8	4.6
2017-01-05T17:18:56.471Z	59.129	-135.3455	14.8	1.4
2017-01-05T17:10:51.950Z	38.8343315	-122.8099976	1.8	0.56
2017-01-05T16:49:14.293Z	61.876	-150.8526	49.9	1.6
2017-01-05T16:29:09.400Z	-22.3498	-70.7722	34.51	4.1
2017-01-05T16:24:44.000Z	-22.07	-70.252	33.8	4.1
2017-01-05T16:22:07.422Z	38.3765	-118.9039	8.6	1.1
2017-01-05T16:16:48.981Z	38.3966	-118.9202	6.3	1.2
2017-01-05T16:16:07.160Z	38.7601662	-122.7170029	1.62	0.96
2017-01-05T16:01:27.431Z	61.5277	-149.2591	29.1	1.2
2017-01-05T15:39:07.313Z	37.2799	-116.4975	8.9	0.4
2017-01-05T15:31:32.110Z	45.3611667	-121.6913333	2.99	1.01
2017-01-05T15:06:40.830Z	36.4673333	-89.6108333	11.91	1.02
2017-01-05T14:56:42.090Z	44.876	-111.466	7.46	0.75
2017-01-05T14:55:06.370Z	45.358	-121.696	3.42	1.27
2017-01-05T14:52:01.410Z	33.495	-116.4716667	9.67	0.74
2017-01-05T14:44:40.574Z	38.4322	-118.853	12.6	0.8
2017-01-05T14:31:52.350Z	45.7175	-112.1155	5.88	0.32
2017-01-05T14:30:36.080Z	40.0854988	-122.6726685	17.12	2.28
2017-01-05T14:26:39.820Z	48.1233333	-115.0693333	8.5	1.46
2017-01-05T14:20:48.610Z	35.7288333	-84.0121667	19.4	1.92
2017-01-05T14:15:36.550Z	33.9891667	-116.8138333	17.7	1.09
2017-01-05T14:11:10.774Z	38.3813	-118.9016	7.4	1
2017-01-05T14:05:03.610Z	36.4237	26.7928	132.51	4.3
2017-01-05T13:59:48.960Z	36.2463333	-89.4595	7.07	1.33
2017-01-05T13:58:11.945Z	38.3806	-118.9031	6.8	1.5
2017-01-05T13:52:52.650Z	33.8903333	-116.2211667	7.68	0.87
2017-01-05T13:46:12.840Z	44.9588333	-113.011	5.26	1.6
2017-01-05T13:45:00.510Z	-19.3	175.8541	68.95	4.9
2017-01-05T13:44:33.240Z	32.951	-115.561	5.61	1.7
2017-01-05T13:44:28.529Z	62.2753	-150.2793	11.2	1.1
2017-01-05T13:34:43.360Z	34.0316667	-118.9385	10.93	1.52
2017-01-05T13:34:08.340Z	33.543	-116.4068333	7.85	0.4
2017-01-05T13:27:42.220Z	20.3665	-155.5948333	34.274	2.38
2017-01-05T13:24:30.832Z	61.6369	-147.1876	31.1	1.4
2017-01-05T13:10:22.166Z	63.1883	-150.55	125	1.6
2017-01-05T13:04:05.050Z	33.5075	-116.5481667	7.76	0.21
2017-01-05T12:58:49.773Z	63.3319	-144.8837	0	1.9
2017-01-05T12:47:37.033Z	62.8703	-149.6665	60.2	2.5
2017-01-05T12:06:51.370Z	38.8440018	-122.8306656	1.84	0.43
2017-01-05T11:34:53.470Z	59.9294	-152.1911	87.2	1.8
2017-01-05T11:17:34.820Z	-41.8639	174.0804	19.01	5.2
2017-01-05T11:15:18.040Z	38.8250008	-122.8034973	0.78	1.25
2017-01-05T11:13:02.440Z	44.4651667	-110.5523333	1.87	0.66
2017-01-05T11:11:23.230Z	62.2874	-150.7725	19.5	2
2017-01-05T11:07:16.900Z	38.3133333	-112.58	5.92	0.69
2017-01-05T10:42:43.800Z	26.0205	128.6329	10	4.9
2017-01-05T10:31:11.770Z	36.5475	-89.549	3.16	1.18
2017-01-05T10:28:22.600Z	38.7955017	-122.7593307	1.68	2.32
2017-01-05T10:23:00.900Z	37.6341667	-118.928	5.51	0.73
2017-01-05T10:10:33.984Z	65.4441	-144.7974	2.5	2.1
2017-01-05T09:22:12.880Z	38.8376656	-122.8255005	1.44	0.68
2017-01-05T09:02:01.510Z	19.7783333	-156.0895	10.204	2.83
2017-01-05T08:49:05.707Z	69.1908	-144.8106	1	3
2017-01-05T08:42:10.079Z	60.2834	-152.9684	136	2
2017-01-05T08:36:13.600Z	41.413	-112.741	3.89	0.74
2017-01-05T08:36:01.450Z	33.1806667	-115.6231667	2.55	1.25
2017-01-05T08:32:12.830Z	33.2833333	-116.2676667	1.66	1.07
2017-01-05T08:29:07.640Z	37.0371667	-112.9491667	9.11	0.97
2017-01-05T08:26:30.100Z	38.8320007	-122.7723312	0.36	0.56
2017-01-05T08:25:20.000Z	38.3585	-118.6573	16.1	1.4
2017-01-05T08:23:32.690Z	38.359	-118.6573	16	1.3
2017-01-05T08:17:44.670Z	38.8395004	-122.8324966	2.82	1.35
2017-01-05T08:15:17.260Z	34.0211667	-116.335	1.95	0.88
2017-01-05T08:00:49.340Z	19.455	-155.4543333	9.94	0.98
2017-01-05T07:42:17.656Z	64.7058	-151.7142	0.1	1.4
2017-01-05T07:41:13.300Z	19.426	-155.614	3.462	0.59
2017-01-05T07:31:10.728Z	62.4203	-148.6075	30.8	1.1
2017-01-05T07:30:53.220Z	34.049	-116.9208333	19.66	1
2017-01-05T07:25:13.220Z	33.6828333	-116.7596667	15.07	0.72
2017-01-05T07:24:44.381Z	58.0041	-152.0797	34.9	2
2017-01-05T07:24:37.430Z	38.8033333	-122.741333	1.65	1.61
2017-01-05T07:24:29.000Z	38.8188333	-122.8048333	1.21	0.26
2017-01-05T07:23:45.210Z	33.6708333	-116.7711667	14.98	1.87
2017-01-05T07:14:45.910Z	33.918	-117.0706667	14.47	1.19
2017-01-05T07:11:48.147Z	61.8656	-148.5077	10.9	1.4
2017-01-05T07:11:41.516Z	60.7257	-147.1087	14.8	2
2017-01-05T07:10:07.339Z	61.4471	-149.9234	51.6	1.2
2017-01-05T07:04:41.549Z	57.8596	-153.4457	50.8	2.3
2017-01-05T06:44:35.440Z	3.6529	122.6869	564.92	4.7
